listing_id,nights_booked,payment_method,amount,booking_date
17049231,8,bank_transfer,2800,2018-09-24
17049933,13,gift_card,1040,2018-04-27
17050724,10,credit_card,390,2021-03-06
17050883,6,credit_card,456,2017-03-30
17050905,27,bank_transfer,675,2021-11-07
44484977,11,bank_transfer,605,2021-08-08
44486019,10,credit_card,790,2021-05-21
44486282,16,credit_card,1040,2020-11-13
44496969,98,bank_transfer,2940,2020-12-02
44496989,13,coupon,1027,2021-01-15
44499768,14,gift_card,1596,2021-11-23
44500034,7,bank_transfer,308,2021-03-06
44503326,14,credit_card,1260,2021-05-12
44504554,9,gift_card,324,2021-06-27
44512009,4,coupon,160,2020-11-24
44512221,9,bank_transfer,621,2021-03-24
44512949,9,bank_transfer,585,2021-12-23
44513306,8,credit_card,360,2021-02-04
44516404,71,coupon,4047,2021-11-10
44517788,9,credit_card,1080,2021-09-01
44518304,10,bank_transfer,1000,2020-11-18
44525002,8,gift_card,272,2021-10-27
44525377,7,credit_card,182,2021-12-05
44525459,56,bank_transfer,6720,2021-11-25
44527441,8,gift_card,312,2021-10-27
44529894,7,bank_transfer,245,2021-12-30
44532152,10,bank_transfer,690,2021-10-26
44532790,63,gift_card,4410,2021-07-05
44537031,7,credit_card,553,2021-03-03
44544144,15,credit_card,1110,2021-07-11
44548074,10,credit_card,740,2021-05-21
44549170,13,bank_transfer,650,2021-11-22
44549493,5,coupon,250,2020-10-20
44550217,68,credit_card,3944,2021-07-12
44554981,11,coupon,693,2021-01-27
44564398,11,bank_transfer,297,2021-11-10
44564481,32,coupon,2848,2021-09-05
44564880,8,credit_card,480,2020-12-10
44565587,14,gift_card,1190,2021-11-16
44566079,36,bank_transfer,3564,2021-11-29
44566364,67,credit_card,5963,2021-12-29
44566576,6,bank_transfer,510,2021-09-13
44566850,7,coupon,224,2021-07-23
44566978,8,bank_transfer,320,2021-11-28
44569527,17,credit_card,340,2021-11-11
44570158,13,bank_transfer,845,2021-05-09
44570548,9,gift_card,1800,2020-10-30
44572421,13,gift_card,1885,2021-12-06
44583768,11,gift_card,1166,2021-12-08
44583903,7,bank_transfer,343,2021-08-05
44585791,8,bank_transfer,480,2021-05-18
44586085,10,bank_transfer,990,2020-10-29
44588475,8,credit_card,400,2021-11-12
44590435,9,credit_card,738,2020-10-22
44593899,5,credit_card,200,2021-05-11
44595559,9,bank_transfer,351,2021-05-15
44596704,9,gift_card,351,2021-06-02
44601355,6,bank_transfer,462,2021-08-31
44603738,100,coupon,4000,2021-03-03
44619998,11,coupon,385,2021-06-01
44625226,9,coupon,810,2021-10-22
44625375,9,coupon,900,2021-06-06
44626959,95,coupon,2280,2021-05-28
44628726,9,bank_transfer,711,2021-09-24
44629654,10,bank_transfer,750,2021-06-19
44631237,6,gift_card,1200,2020-11-07
44641268,8,coupon,304,2021-12-06
44641925,5,credit_card,1105,2021-10-06
44643198,14,credit_card,1218,2021-09-10
44652949,12,bank_transfer,600,2021-08-20
44653345,6,coupon,708,2020-11-02
44654961,8,coupon,280,2021-08-30
44656266,11,credit_card,495,2021-11-29
44658179,8,bank_transfer,480,2020-12-20
44661357,12,coupon,900,2021-07-09
44664987,10,credit_card,590,2020-11-21
44670820,13,coupon,1014,2021-12-10
44671890,14,bank_transfer,364,2021-11-28
44673866,8,gift_card,808,2021-11-09
44677842,37,coupon,2960,2021-06-12
44679288,12,coupon,432,2021-01-01
44679779,5,credit_card,375,2020-11-28
44682119,8,bank_transfer,312,2021-05-21
44684197,14,credit_card,560,2021-02-18
44693697,10,bank_transfer,850,2021-11-15
44694265,7,coupon,406,2021-01-25
44695420,8,gift_card,552,2021-10-27
44701155,4,gift_card,732,2021-04-14
44701171,9,coupon,1647,2021-11-06
44701173,11,credit_card,2013,2021-12-14
44701174,7,bank_transfer,1281,2021-11-10
44701179,8,coupon,1464,2021-11-25
44701184,8,gift_card,1464,2021-11-10
44701202,9,bank_transfer,1647,2021-12-14
44701210,4,credit_card,732,2021-12-06
44701214,9,coupon,1647,2021-12-14
44701232,10,bank_transfer,1830,2021-09-10
44701239,4,bank_transfer,732,2021-12-30
44701267,5,bank_transfer,915,2021-12-28
44701270,7,gift_card,1281,2021-11-17
44701277,11,credit_card,2013,2021-12-14
44703346,11,coupon,495,2021-06-15
44723033,7,credit_card,511,2021-08-29
44736946,6,gift_card,174,2021-03-20
44739370,4,coupon,128,2021-06-17
44740912,12,credit_card,720,2021-05-09
44743258,8,gift_card,488,2021-10-22
44749107,11,credit_card,1980,2020-11-25
44776173,9,bank_transfer,1170,2021-11-03
44782205,38,gift_card,874,2021-11-26
44787127,15,coupon,1200,2021-12-20
44829918,12,credit_card,276,2021-09-04
44834776,24,gift_card,600,2021-11-28
44872206,11,gift_card,748,2021-11-06
44873521,14,bank_transfer,728,2021-09-05
44881254,12,bank_transfer,1080,2021-01-20
44890366,99,gift_card,4752,2021-06-01
44893354,10,coupon,500,2021-06-05
44893462,7,bank_transfer,448,2021-12-06
44907154,6,coupon,180,2021-01-10
44910712,5,bank_transfer,395,2020-09-29
44925667,12,coupon,780,2021-08-20
44929557,6,credit_card,180,2021-02-26
44930432,10,credit_card,450,2021-09-30
44936025,10,credit_card,400,2020-12-12
44953111,8,bank_transfer,960,2020-11-10
44974395,11,credit_card,880,2021-12-21
44982069,5,coupon,275,2021-09-04
44985136,13,credit_card,1040,2021-08-19
44985609,10,credit_card,500,2021-06-18
44992573,12,coupon,732,2021-10-07
44996673,98,coupon,3724,2021-11-25
44997027,9,credit_card,495,2021-07-08
45001060,96,bank_transfer,2688,2021-11-09
45006132,18,bank_transfer,1800,2021-06-10
45007511,29,gift_card,1160,2021-10-27
45007609,5,coupon,115,2020-12-06
45011020,5,credit_card,840,2020-12-01
45020015,23,gift_card,437,2021-06-15
45046617,5,credit_card,300,2021-12-14
45049725,11,credit_card,1683,2021-12-08
45052063,11,bank_transfer,275,2021-10-30
45052560,12,bank_transfer,864,2021-10-23
45052989,66,bank_transfer,2970,2021-12-23
45054135,7,gift_card,567,2021-12-12
45055988,7,gift_card,707,2021-08-03
45057084,31,gift_card,1209,2021-10-16
45061064,106,bank_transfer,5830,2021-12-12
45061283,14,bank_transfer,462,2021-12-24
45062564,24,credit_card,1680,2021-01-29
45063474,17,credit_card,629,2021-12-01
45066365,7,gift_card,560,2021-11-21
45066616,11,bank_transfer,550,2021-08-29
45068810,13,coupon,429,2021-12-23
45070765,8,credit_card,272,2020-10-02
45071996,370,credit_card,40700,2021-10-20
45072361,11,bank_transfer,495,2021-08-27
45073319,5,coupon,245,2020-08-23
45074628,9,gift_card,369,2020-12-25
45075816,12,credit_card,720,2020-10-05
45077652,35,credit_card,1400,2021-05-16
45088260,13,coupon,1495,2020-11-25
45095887,98,bank_transfer,3920,2021-07-24
45096898,9,gift_card,315,2020-12-21
45101476,5,credit_card,275,2021-07-11
45102788,9,credit_card,261,2021-07-28
45104965,11,bank_transfer,550,2020-11-14
45109302,23,bank_transfer,3910,2021-12-18
45110613,11,coupon,660,2021-11-15
45113647,7,credit_card,245,2021-12-22
45113807,15,bank_transfer,750,2021-11-22
45114812,8,coupon,552,2021-12-01
45115855,11,bank_transfer,649,2021-11-20
45117055,8,gift_card,144,2021-08-26
45117095,23,coupon,690,2021-11-03
45128234,35,gift_card,1120,2021-02-28
45130998,6,credit_card,474,2021-12-01
45131712,6,coupon,240,2021-11-18
45140965,9,gift_card,639,2021-11-29
45141816,6,bank_transfer,6000,2020-12-17
45147337,11,credit_card,539,2021-12-27
45168425,7,bank_transfer,553,2021-04-26
45170497,13,coupon,819,2020-09-04
45170669,20,bank_transfer,400,2021-12-17
45170901,12,credit_card,300,2021-12-17
45173813,11,coupon,495,2020-11-09
45183883,7,bank_transfer,350,2020-10-24
45184274,36,gift_card,3960,2021-12-10
45185890,7,coupon,455,2021-08-22
45188959,10,credit_card,400,2021-07-22
45198257,5,credit_card,425,2021-04-09
45199228,9,coupon,675,2021-08-20
45206379,10,gift_card,250,2021-11-18
45209628,100,gift_card,9000,2021-11-26
45211655,13,bank_transfer,1040,2021-10-08
45215474,35,bank_transfer,10500,2021-11-30
45230697,9,coupon,1881,2021-03-16
45236360,8,gift_card,400,2021-11-26
45236373,10,gift_card,950,2021-08-08
45246686,10,bank_transfer,650,2021-02-24
45247407,7,coupon,91,2021-11-06
45264026,11,credit_card,748,2021-12-22
45264119,9,credit_card,765,2021-11-21
45264190,10,gift_card,850,2021-11-22
45271137,5,gift_card,200,2021-11-08
45274790,7,bank_transfer,56000,2021-11-28
45281902,70,credit_card,2520,2021-08-14
45285669,6,gift_card,300,2021-05-02
45293122,8,gift_card,280,2020-09-11
45293618,188,gift_card,17484,2021-11-11
45294626,5,gift_card,300,2021-01-21
45298444,7,coupon,469,2021-05-04
45298450,39,coupon,3900,2021-12-20
45303331,4,gift_card,340,2021-11-25
45307914,10,bank_transfer,700,2021-07-15
45310644,11,gift_card,605,2021-12-22
45312303,12,bank_transfer,1080,2021-12-27
45326009,11,bank_transfer,440,2021-09-16
45326630,8,coupon,312,2021-04-22
45331964,69,gift_card,2415,2021-09-19
45338556,6,credit_card,462,2021-03-17
45339029,17,gift_card,884,2020-12-17
45340029,7,bank_transfer,448,2020-10-04
45340247,6,coupon,450,2021-11-09
45340843,8,bank_transfer,520,2021-11-24
45342922,11,coupon,715,2021-12-27
45344512,9,credit_card,657,2021-08-19
45346638,9,coupon,1035,2021-07-24
45347161,10,gift_card,400,2021-10-04
45354619,22,gift_card,1628,2021-07-29
45354685,16,gift_card,1472,2021-08-22
45355744,14,coupon,980,2020-10-19
45355880,6,credit_card,234,2021-09-13
45357571,6,bank_transfer,492,2021-01-20
45358577,7,coupon,245,2021-10-22
45360132,6,coupon,522,2021-09-03
45364752,13,credit_card,1443,2021-06-24
45372138,8,coupon,960,2021-05-09
45372190,15,coupon,2400,2021-06-22
45374751,6,gift_card,390,2021-04-28
45374942,12,coupon,1068,2021-12-04
45375004,8,coupon,480,2020-11-16
45375151,7,credit_card,175,2021-02-02
45381223,10,gift_card,790,2020-10-31
45383134,10,coupon,400,2021-12-11
45387505,8,coupon,240,2021-11-04
45391890,9,credit_card,423,2021-10-27
45392350,22,coupon,990,2021-10-07
45394894,13,credit_card,585,2021-06-30
45397179,9,gift_card,585,2021-04-07
45408101,8,credit_card,264,2021-02-06
45409249,16,credit_card,240,2021-09-01
45411597,10,coupon,500,2021-10-06
45412556,10,coupon,780,2021-08-12
45415710,16,gift_card,400,2021-03-09
45416812,8,coupon,304,2021-12-30
45417581,20,gift_card,3000,2021-12-17
45419268,12,gift_card,1428,2021-07-01
45420327,10,bank_transfer,4820,2021-05-21
45420494,11,gift_card,495,2021-05-01
45420980,7,bank_transfer,280,2021-11-29
45421607,5,bank_transfer,225,2021-10-16
45422337,10,gift_card,250,2021-03-04
45426373,40,gift_card,1600,2021-07-04
45426640,35,coupon,1400,2021-09-17
45429976,7,credit_card,420,2021-04-30
45431183,9,coupon,1080,2021-12-05
45431760,6,credit_card,168,2021-02-28
45431860,46,credit_card,1610,2021-11-20
45431944,11,coupon,1364,2021-11-03
45432973,36,credit_card,1440,2021-12-16
45436574,9,gift_card,1575,2021-12-11
45436746,18,coupon,1080,2021-12-20
45444989,7,coupon,350,2021-12-19
45445241,11,coupon,231,2021-12-29
45446433,10,gift_card,1000,2021-11-20
45446603,9,credit_card,810,2020-10-28
45448431,6,coupon,318,2021-10-08
45448506,4,coupon,196,2021-12-13
45459758,11,credit_card,440,2021-12-30
45460407,13,coupon,1027,2021-11-29
45464162,11,coupon,1045,2021-12-11
45475252,5,gift_card,770,2021-02-12
45475523,9,coupon,1566,2021-01-03
45475789,10,bank_transfer,790,2021-07-16
45476593,10,coupon,510,2021-09-26
45478116,8,credit_card,3200,2021-11-17
45478806,8,credit_card,32000,2021-12-20
45488156,36,credit_card,1368,2021-09-29
45489563,10,bank_transfer,1990,2021-12-26
45490947,18,coupon,1062,2021-06-27
45491842,35,credit_card,1855,2021-03-25
45492772,36,gift_card,1332,2020-11-16
45493188,8,coupon,640,2020-12-26
45499945,13,gift_card,585,2021-12-28
45501139,5,gift_card,250,2021-12-11
45501555,7,credit_card,595,2021-12-09
45505560,8,gift_card,472,2021-12-26
45509769,10,gift_card,1490,2021-11-23
45512816,10,coupon,540,2021-09-23
45513285,8,coupon,560,2021-04-29
45514858,13,bank_transfer,1001,2021-03-22
45516041,14,gift_card,784,2020-11-10
45517345,11,coupon,220,2021-11-17
45522353,13,gift_card,546,2021-09-23
45523040,4,credit_card,160,2021-06-13
45523658,11,gift_card,286,2021-11-28
45524264,10,coupon,300,2021-12-01
45525090,4,coupon,616,2021-12-21
45525408,6,coupon,792,2021-12-06
45528081,9,credit_card,540,2020-12-11
45530750,7,bank_transfer,273,2021-01-30
45534671,17,bank_transfer,1105,2021-09-17
45537719,9,credit_card,630,2021-04-21
45538530,10,gift_card,480,2020-11-02
45543479,11,coupon,2508,2021-11-21
45545672,9,coupon,630,2021-12-27
45552144,12,credit_card,1056,2021-12-28
45554889,7,coupon,1120,2021-02-15
45555194,13,coupon,1105,2021-11-04
45555953,8,gift_card,280,2021-10-23
45556784,10,coupon,1600,2021-03-28
45557275,8,gift_card,888,2021-05-20
45557729,9,coupon,603,2021-12-09
45557769,13,credit_card,1287,2021-12-24
45558102,17,gift_card,595,2021-12-24
45558577,10,bank_transfer,190,2021-08-22
45559303,14,credit_card,686,2021-12-28
45559966,13,credit_card,1105,2021-08-02
45561630,8,coupon,520,2021-07-21
45564134,11,bank_transfer,253,2021-12-23
45574353,8,gift_card,400,2021-01-21
45574722,10,bank_transfer,1190,2021-12-13
45575242,11,bank_transfer,1804,2021-08-18
45592643,9,bank_transfer,351,2021-12-26
45592810,12,coupon,360,2020-12-13
45604705,9,credit_card,756,2021-11-30
45605543,5,bank_transfer,200,2021-10-20
45614273,98,bank_transfer,6468,2021-12-24
45615345,9,bank_transfer,225,2021-11-17
45616526,8,credit_card,400,2021-05-29
45616555,11,credit_card,1199,2021-06-10
45617433,11,credit_card,979,2021-10-18
45619740,15,bank_transfer,495,2021-06-03
45629785,5,bank_transfer,550,2021-07-18
45630760,9,credit_card,1080,2021-12-05
45631010,11,bank_transfer,3850,2020-12-20
45632412,37,gift_card,1480,2021-06-11
45633966,15,credit_card,585,2020-10-15
45637636,11,gift_card,550,2021-03-15
45644315,11,bank_transfer,440,2021-03-20
45644816,5,gift_card,655,2021-10-21
45645806,10,bank_transfer,1400,2021-11-27
45651049,35,bank_transfer,875,2021-06-16
45656534,9,gift_card,1620,2021-10-20
45662858,98,gift_card,5782,2021-12-16
45664384,48,bank_transfer,2304,2021-12-25
45666076,11,coupon,1089,2021-12-24
45666237,7,bank_transfer,280,2021-12-09
45671390,16,coupon,656,2021-07-19
45672901,14,bank_transfer,1260,2021-12-08
45679612,9,bank_transfer,864,2021-04-30
45681016,9,gift_card,585,2021-04-05
45681566,8,gift_card,400,2021-05-30
45681659,9,coupon,540,2021-12-13
45684920,30,credit_card,1770,2021-12-29
45693213,7,bank_transfer,0,2021-07-06
45705812,14,coupon,560,2021-12-02
45707053,11,gift_card,990,2021-11-17
45707814,9,bank_transfer,900,2020-12-27
45716459,5,bank_transfer,250,2021-09-28
45719848,10,coupon,300,2020-10-29
45722823,10,credit_card,310,2021-08-07
45728951,11,credit_card,385,2021-06-02
45732707,12,bank_transfer,1560,2021-11-03
45735062,11,coupon,385,2021-11-08
45736361,9,coupon,720,2021-07-27
45759444,11,gift_card,1100,2021-11-18
45760697,9,coupon,801,2021-12-18
45761750,11,credit_card,440,2021-02-12
45763679,9,bank_transfer,468,2021-05-19
45764008,29,bank_transfer,1131,2021-04-14
45765314,4,bank_transfer,120,2021-11-24
45767240,8,gift_card,384,2021-08-26
45769869,11,bank_transfer,319,2020-12-18
45775566,11,coupon,715,2021-08-27
45777800,12,bank_transfer,960,2021-09-24
45779204,11,coupon,1705,2021-09-23
45780452,10,coupon,2600,2021-10-24
45782274,14,coupon,350,2021-01-08
45784088,5,bank_transfer,380,2021-11-21
45792255,87,gift_card,7830,2021-11-28
45801862,4,coupon,132,2021-07-17
45802199,6,gift_card,654,2020-12-22
45809645,10,credit_card,800,2021-09-25
45810327,95,coupon,1900,2021-11-07
45811278,5,credit_card,300,2021-11-06
45811945,9,bank_transfer,270,2021-11-11
45821057,5,coupon,345,2021-09-14
45841246,8,gift_card,0,2021-12-19
45843425,66,coupon,4488,2021-11-15
45843870,10,credit_card,810,2021-12-31
45844997,12,bank_transfer,396,2021-11-30
45851885,8,gift_card,328,2021-11-24
45854967,4,coupon,928,2021-12-10
45855452,10,coupon,1550,2021-11-27
45856715,7,credit_card,931,2021-04-05
45858165,12,gift_card,1176,2021-08-23
45875290,7,coupon,567,2020-12-21
45875470,5,credit_card,455,2021-12-20
45875665,10,bank_transfer,1010,2021-12-30
45876002,5,gift_card,605,2021-04-07
45876166,4,coupon,444,2021-12-03
45876404,10,gift_card,1510,2021-09-22
45887998,10,gift_card,1550,2021-06-03
45904289,4,coupon,532,2021-06-18
45904559,11,bank_transfer,2101,2021-12-25
45904829,5,coupon,1250,2021-07-16
45905441,9,credit_card,801,2021-12-24
45905542,10,gift_card,940,2021-08-24
45905820,9,bank_transfer,1764,2021-09-19
45906226,7,credit_card,693,2021-12-02
45906682,6,coupon,150,2021-10-26
45908093,18,bank_transfer,1170,2021-04-04
45918106,11,credit_card,2761,2021-12-30
45918471,5,credit_card,1430,2021-06-06
45918628,13,bank_transfer,325,2021-12-24
45919844,4,coupon,812,2021-06-04
45920415,8,coupon,800,2021-11-28
45922098,94,bank_transfer,5640,2021-11-26
45922679,12,credit_card,1080,2021-11-12
45922690,4,credit_card,196,2021-11-25
45927604,14,gift_card,1680,2021-08-23
45932027,12,credit_card,600,2021-12-01
45938212,11,credit_card,341,2021-01-23
45944147,5,gift_card,1060,2021-04-19
45944878,97,bank_transfer,2425,2021-11-30
45948689,11,gift_card,869,2021-07-05
45949707,9,credit_card,252,2021-12-12
45950789,10,gift_card,450,2021-04-07
45951437,95,coupon,4180,2021-02-08
45955049,30,bank_transfer,420,2021-12-22
45961460,11,credit_card,1881,2021-10-27
45962465,6,coupon,1284,2021-09-12
45962764,11,gift_card,1441,2021-12-30
45966581,8,bank_transfer,600,2021-10-25
45967127,12,credit_card,780,2021-10-16
45969497,7,credit_card,420,2021-11-18
45969537,9,credit_card,423,2021-09-20
45971914,6,coupon,150,2021-05-11
45983776,10,gift_card,690,2021-04-08
45986708,4,coupon,548,2021-10-02
45986972,17,credit_card,595,2021-12-10
45990378,6,gift_card,930,2021-11-26
45998917,7,bank_transfer,511,2021-04-22
46001802,11,bank_transfer,2035,2021-09-07
46003163,30,gift_card,1350,2021-11-26
46003759,30,credit_card,1050,2021-10-17
46020516,10,credit_card,1880,2021-11-13
46020766,12,credit_card,2076,2021-11-20
46021735,10,bank_transfer,850,2021-10-24
46022674,11,gift_card,1705,2021-12-26
46023347,11,coupon,825,2021-11-25
46033187,15,coupon,600,2021-11-24
46034525,7,bank_transfer,245,2021-12-10
46034877,20,credit_card,700,2021-12-05
46036795,8,coupon,472,2021-10-03
46046374,10,coupon,620,2021-10-11
46046401,6,gift_card,342,2021-03-25
46050624,24,gift_card,4800,2021-11-23
46058768,5,coupon,250,2021-12-02
46064466,38,bank_transfer,2090,2021-12-01
46079617,5,bank_transfer,0,2021-12-25
46080792,5,bank_transfer,425,2021-04-06
46084509,8,gift_card,1600,2021-08-19
46084713,6,gift_card,642,2021-11-08
46085840,6,credit_card,678,2021-11-22
46085885,5,bank_transfer,630,2021-12-04
46085887,5,coupon,600,2021-12-28
46088824,12,bank_transfer,480,2021-11-17
46096368,12,credit_card,480,2021-01-31
46098817,9,credit_card,360,2021-11-19
46111504,6,gift_card,510,2021-09-30
46112483,8,gift_card,224,2021-06-26
46112777,11,gift_card,1155,2020-12-29
46113337,7,gift_card,980,2021-10-16
46135069,13,credit_card,455,2021-08-18
46139138,37,credit_card,2960,2021-07-09
46150199,11,bank_transfer,275,2021-11-11
46157286,5,gift_card,275,2021-12-29
46173291,24,credit_card,840,2021-07-27
46175423,13,bank_transfer,2015,2021-08-14
46176363,14,credit_card,1400,2021-11-12
46189891,4,gift_card,136,2021-06-03
46192316,8,credit_card,360,2021-03-27
46196354,7,gift_card,560,2021-02-07
46207560,8,gift_card,1088,2021-08-20
46207608,9,gift_card,1296,2021-11-04
46207611,11,credit_card,495,2021-10-17
46207630,10,credit_card,980,2021-07-12
46208271,10,gift_card,1190,2021-11-22
46208278,8,bank_transfer,680,2021-10-08
46208431,8,gift_card,768,2021-08-11
46208474,7,coupon,749,2021-10-21
46211361,6,gift_card,2400,2021-11-20
46236443,15,bank_transfer,1050,2021-11-26
46238797,14,credit_card,770,2021-12-15
46252144,28,bank_transfer,756,2021-12-24
46255439,32,bank_transfer,1312,2021-11-14
46270493,95,credit_card,13300,2021-11-27
46270559,63,coupon,9450,2021-12-22
46274340,10,gift_card,600,2021-06-15
46286480,23,credit_card,759,2021-11-08
46290541,5,credit_card,2500,2021-07-24
46305220,64,coupon,2496,2021-09-22
